Date,District,Rainfall_mm,Groundwater_Level_mbgl,Reservoir_Level_pct,Extraction Borewells,Recharge Borewells,Groundwater Stress Classification,Net Groundwater Change MLD,Groundwater Recovery MLD,Groundwater Extraction MLD
1/24/2020,Jamnagar,0,16.64,37.1,457,27,Warning,-53.49,1.35,54.84
1/25/2020,Jamnagar,0.1,17.88,38.9,457,27,Warning,-53.48,1.36,54.84
1/26/2020,Jamnagar,0,18.08,42.5,457,27,Warning,-53.49,1.35,54.84
1/27/2020,Jamnagar,0,16.45,25.9,457,27,Warning,-53.49,1.35,54.84
1/28/2020,Jamnagar,0,17.17,36.7,457,27,Warning,-53.49,1.35,54.84
1/29/2020,Jamnagar,0,16.78,35.3,457,27,Warning,-53.49,1.35,54.84
1/30/2020,Jamnagar,0,16.48,45.2,457,27,Warning,-53.49,1.35,54.84
1/31/2020,Jamnagar,0,17.2,40.8,457,27,Warning,-53.49,1.35,54.84
2/1/2020,Jamnagar,0,18.46,37.1,457,27,Warning,-53.49,1.35,54.84
2/2/2020,Jamnagar,0,17.5,41.9,457,27,Warning,-53.49,1.35,54.84
2/3/2020,Jamnagar,0,17.48,34.9,457,27,Warning,-53.49,1.35,54.84
2/4/2020,Jamnagar,0,18.06,36.9,457,27,Warning,-53.49,1.35,54.84
2/5/2020,Jamnagar,0,18.73,35.7,457,27,Warning,-53.49,1.35,54.84
2/6/2020,Jamnagar,0,17.7,31,457,27,Warning,-53.49,1.35,54.84
2/7/2020,Jamnagar,0,18.95,40.4,457,27,Warning,-53.49,1.35,54.84
2/8/2020,Jamnagar,0,17.58,42.7,457,27,Warning,-53.49,1.35,54.84
2/9/2020,Jamnagar,0,18.51,46.3,457,27,Warning,-53.49,1.35,54.84
2/10/2020,Jamnagar,0,17.63,34.7,457,27,Warning,-53.49,1.35,54.84
2/11/2020,Jamnagar,0,17.45,28.4,457,27,Warning,-53.49,1.35,54.84
2/12/2020,Jamnagar,0,17.84,35.9,457,27,Warning,-53.49,1.35,54.84
2/13/2020,Jamnagar,0,18.79,40.2,457,27,Warning,-53.49,1.35,54.84
2/14/2020,Jamnagar,0,18.03,29.1,457,27,Warning,-53.49,1.35,54.84
2/15/2020,Jamnagar,3.8,18.13,31,457,27,Warning,-53.11,1.73,54.84
2/16/2020,Jamnagar,0,18.67,33.2,457,27,Warning,-53.49,1.35,54.84
2/17/2020,Jamnagar,0,18.59,37.1,457,27,Warning,-53.49,1.35,54.84
2/18/2020,Jamnagar,0,19.02,38.7,457,27,Warning,-53.49,1.35,54.84
2/19/2020,Jamnagar,0,19.31,35.4,457,27,Warning,-53.49,1.35,54.84
2/20/2020,Jamnagar,0,19.62,31.6,457,27,Warning,-53.49,1.35,54.84
2/21/2020,Jamnagar,0,18.45,35.4,457,27,Warning,-53.49,1.35,54.84
2/22/2020,Jamnagar,0.4,18.96,27.2,457,27,Warning,-53.45,1.39,54.84
2/23/2020,Jamnagar,0,19.25,37.3,457,27,Warning,-53.49,1.35,54.84
2/24/2020,Jamnagar,0,18.31,36.8,457,27,Warning,-53.49,1.35,54.84
2/25/2020,Jamnagar,0,20.1,34.3,457,27,Critical,-53.49,1.35,54.84
2/26/2020,Jamnagar,0,19.02,30.9,457,27,Warning,-53.49,1.35,54.84
2/27/2020,Jamnagar,0,19.99,30,457,27,Warning,-53.49,1.35,54.84
2/28/2020,Jamnagar,0,19.33,34.8,457,27,Warning,-53.49,1.35,54.84
2/29/2020,Jamnagar,0,19.23,41.3,457,27,Warning,-53.49,1.35,54.84
3/1/2020,Jamnagar,0,19.35,31.7,457,27,Warning,-53.49,1.35,54.84
3/2/2020,Jamnagar,0,19.04,42,457,27,Warning,-53.49,1.35,54.84
3/3/2020,Jamnagar,0,19.41,31.4,457,27,Warning,-53.49,1.35,54.84
3/4/2020,Jamnagar,0,20.78,34,457,27,Critical,-53.49,1.35,54.84
3/5/2020,Jamnagar,0,18.9,37.7,457,27,Warning,-53.49,1.35,54.84
3/6/2020,Jamnagar,0,18.59,41.5,457,27,Warning,-53.49,1.35,54.84
3/7/2020,Jamnagar,0,19.89,36.5,457,27,Warning,-53.49,1.35,54.84
3/8/2020,Jamnagar,0,19.31,34.7,457,27,Warning,-53.49,1.35,54.84
3/9/2020,Jamnagar,1.3,19.17,32.3,457,27,Warning,-53.36,1.48,54.84
3/10/2020,Jamnagar,0,19.77,38.3,457,27,Warning,-53.49,1.35,54.84
3/11/2020,Jamnagar,0,20.25,37.1,457,27,Critical,-53.49,1.35,54.84
3/12/2020,Jamnagar,0,19.09,37.3,457,27,Warning,-53.49,1.35,54.84
3/13/2020,Jamnagar,0,18.92,29.9,457,27,Warning,-53.49,1.35,54.84
3/14/2020,Jamnagar,0,19.95,36.9,457,27,Warning,-53.49,1.35,54.84
3/15/2020,Jamnagar,0,19.92,33.9,457,27,Warning,-53.49,1.35,54.84
3/16/2020,Jamnagar,0.4,19.81,34.5,457,27,Warning,-53.45,1.39,54.84
3/17/2020,Jamnagar,0,19.71,37.6,457,27,Warning,-53.49,1.35,54.84
3/18/2020,Jamnagar,0,19.47,28.2,457,27,Warning,-53.49,1.35,54.84
3/19/2020,Jamnagar,0,20.44,35.6,457,27,Critical,-53.49,1.35,54.84
3/20/2020,Jamnagar,0,19.92,35.6,457,27,Warning,-53.49,1.35,54.84
3/21/2020,Jamnagar,0,20.22,25.7,457,27,Critical,-53.49,1.35,54.84
3/22/2020,Jamnagar,0,20.55,33.8,457,27,Critical,-53.49,1.35,54.84
3/23/2020,Jamnagar,0.7,20.37,33.8,457,27,Critical,-53.42,1.42,54.84
3/24/2020,Jamnagar,0,19.56,18.4,457,27,Warning,-53.49,1.35,54.84
3/25/2020,Jamnagar,0,20.5,35.9,457,27,Critical,-53.49,1.35,54.84
3/26/2020,Jamnagar,0,19.78,37.4,457,27,Warning,-53.49,1.35,54.84
3/27/2020,Jamnagar,0,20.05,32.2,457,27,Critical,-53.49,1.35,54.84
3/28/2020,Jamnagar,0,19.9,32.5,457,27,Warning,-53.49,1.35,54.84
3/29/2020,Jamnagar,0,20.58,40.1,457,27,Critical,-53.49,1.35,54.84
3/30/2020,Jamnagar,0,20.33,31.9,457,27,Critical,-53.49,1.35,54.84
3/31/2020,Jamnagar,0,20.32,33.3,457,27,Critical,-53.49,1.35,54.84
4/1/2020,Jamnagar,0,20.19,36.4,457,27,Critical,-53.49,1.35,54.84
4/2/2020,Jamnagar,0,19.51,29.2,457,27,Warning,-53.49,1.35,54.84
4/3/2020,Jamnagar,0,18.67,32.9,457,27,Warning,-53.49,1.35,54.84
4/4/2020,Jamnagar,0,19.24,25,457,27,Warning,-53.49,1.35,54.84
4/5/2020,Jamnagar,0,20.39,34,457,27,Critical,-53.49,1.35,54.84
4/6/2020,Jamnagar,0,19.96,28.9,457,27,Warning,-53.49,1.35,54.84
4/7/2020,Jamnagar,0,19.6,34.2,457,27,Warning,-53.49,1.35,54.84
4/8/2020,Jamnagar,0,20.14,20.7,457,27,Critical,-53.49,1.35,54.84
4/9/2020,Jamnagar,0,20.08,41.1,457,27,Critical,-53.49,1.35,54.84
4/10/2020,Jamnagar,0,19.42,31.3,457,27,Warning,-53.49,1.35,54.84
4/11/2020,Jamnagar,1.3,19.94,41.1,457,27,Warning,-53.36,1.48,54.84
4/12/2020,Jamnagar,0,20.02,33.9,457,27,Critical,-53.49,1.35,54.84
4/13/2020,Jamnagar,0,19.47,36.9,457,27,Warning,-53.49,1.35,54.84
4/14/2020,Jamnagar,0,20.41,28.9,457,27,Critical,-53.49,1.35,54.84
4/15/2020,Jamnagar,0,19.73,25.4,457,27,Warning,-53.49,1.35,54.84
4/16/2020,Jamnagar,0,19.25,29.2,457,27,Warning,-53.49,1.35,54.84
4/17/2020,Jamnagar,0,19.28,29.1,457,27,Warning,-53.49,1.35,54.84
4/18/2020,Jamnagar,0,20.11,23.7,457,27,Critical,-53.49,1.35,54.84
4/19/2020,Jamnagar,0,20.22,29.3,457,27,Critical,-53.49,1.35,54.84
4/20/2020,Jamnagar,0.2,19.57,27.4,457,27,Warning,-53.47,1.37,54.84
4/21/2020,Jamnagar,0,19.12,30.2,457,27,Warning,-53.49,1.35,54.84
4/22/2020,Jamnagar,0,19.12,22.4,457,27,Warning,-53.49,1.35,54.84
4/23/2020,Jamnagar,0,19.7,36.9,457,27,Warning,-53.49,1.35,54.84
4/24/2020,Jamnagar,1.1,19.88,30.2,457,27,Warning,-53.38,1.46,54.84
4/25/2020,Jamnagar,0,18.95,26.5,457,27,Warning,-53.49,1.35,54.84
4/26/2020,Jamnagar,0,19.65,34,457,27,Warning,-53.49,1.35,54.84
4/27/2020,Jamnagar,0,19.4,29.9,457,27,Warning,-53.49,1.35,54.84
4/28/2020,Jamnagar,0,19.27,31.2,457,27,Warning,-53.49,1.35,54.84
4/29/2020,Jamnagar,0,19.89,35.3,457,27,Warning,-53.49,1.35,54.84
4/30/2020,Jamnagar,0,19.08,26.9,457,27,Warning,-53.49,1.35,54.84
5/1/2020,Jamnagar,0,18.96,24,457,27,Warning,-53.49,1.35,54.84
5/2/2020,Jamnagar,0,19.37,27.4,457,27,Warning,-53.49,1.35,54.84
5/3/2020,Jamnagar,0,19.52,33.5,457,27,Warning,-53.49,1.35,54.84
5/4/2020,Jamnagar,0,20.01,30,457,27,Critical,-53.49,1.35,54.84
5/5/2020,Jamnagar,0,18.98,38,457,27,Warning,-53.49,1.35,54.84
5/6/2020,Jamnagar,0,19.66,41.6,457,27,Warning,-53.49,1.35,54.84
5/7/2020,Jamnagar,0,19.4,32.3,457,27,Warning,-53.49,1.35,54.84
5/8/2020,Jamnagar,0,18.87,19.9,457,27,Warning,-53.49,1.35,54.84
5/9/2020,Jamnagar,0,18.69,25.3,457,27,Warning,-53.49,1.35,54.84
5/10/2020,Jamnagar,3.2,18.43,21.5,457,27,Warning,-53.17,1.67,54.84
5/11/2020,Jamnagar,0,18.72,30.3,457,27,Warning,-53.49,1.35,54.84
5/12/2020,Jamnagar,0,19.2,34.3,457,27,Warning,-53.49,1.35,54.84
5/13/2020,Jamnagar,0,18.4,26.5,457,27,Warning,-53.49,1.35,54.84
5/14/2020,Jamnagar,0,18.24,26.6,457,27,Warning,-53.49,1.35,54.84
5/15/2020,Jamnagar,0,18.05,23.2,457,27,Warning,-53.49,1.35,54.84
5/16/2020,Jamnagar,0,19.12,21.8,457,27,Warning,-53.49,1.35,54.84
5/17/2020,Jamnagar,1.9,17.57,25.2,457,27,Warning,-53.3,1.54,54.84
5/18/2020,Jamnagar,0,18.43,32.5,457,27,Warning,-53.49,1.35,54.84
5/19/2020,Jamnagar,0,18.65,33.6,457,27,Warning,-53.49,1.35,54.84
5/20/2020,Jamnagar,0,18.84,32,457,27,Warning,-53.49,1.35,54.84
5/21/2020,Jamnagar,0,18.3,23.7,457,27,Warning,-53.49,1.35,54.84
5/22/2020,Jamnagar,0,19.16,33.1,457,27,Warning,-53.49,1.35,54.84
5/23/2020,Jamnagar,0,18.14,23.1,457,27,Warning,-53.49,1.35,54.84
5/24/2020,Jamnagar,0.3,17.01,28.5,457,27,Warning,-53.46,1.38,54.84
5/25/2020,Jamnagar,0,18.24,33.1,457,27,Warning,-53.49,1.35,54.84
5/26/2020,Jamnagar,0,18.35,21.8,457,27,Warning,-53.49,1.35,54.84
5/27/2020,Jamnagar,0,17.95,35.2,457,27,Warning,-53.49,1.35,54.84
5/28/2020,Jamnagar,0,17.83,32.9,457,27,Warning,-53.49,1.35,54.84
5/29/2020,Jamnagar,0,17.17,33.6,457,27,Warning,-53.49,1.35,54.84
5/30/2020,Jamnagar,0,17.14,19.2,457,27,Warning,-53.49,1.35,54.84
5/31/2020,Jamnagar,0,17.46,36.7,457,27,Warning,-53.49,1.35,54.84
6/1/2020,Jamnagar,2.3,17.23,51.1,457,27,Warning,-53.26,1.58,54.84
6/2/2020,Jamnagar,9.8,18.14,57.2,457,27,Warning,-52.51,2.33,54.84
6/3/2020,Jamnagar,30.1,17.46,56.5,457,27,Warning,-50.48,4.36,54.84
6/4/2020,Jamnagar,13.4,17.39,55.6,457,27,Warning,-52.15,2.69,54.84
6/5/2020,Jamnagar,0,16.4,51,457,27,Warning,-53.49,1.35,54.84
6/6/2020,Jamnagar,23.6,17.76,62.4,457,27,Warning,-51.13,3.71,54.84
6/7/2020,Jamnagar,0,17.07,56.5,457,27,Warning,-53.49,1.35,54.84
6/8/2020,Jamnagar,10.3,17.2,60.9,457,27,Warning,-52.46,2.38,54.84
6/9/2020,Jamnagar,13.8,17.09,47.8,457,27,Warning,-52.11,2.73,54.84
6/10/2020,Jamnagar,0,16.69,44.6,457,27,Warning,-53.49,1.35,54.84
6/11/2020,Jamnagar,0,16.91,51.2,457,27,Warning,-53.49,1.35,54.84
6/12/2020,Jamnagar,21.6,16.6,55.9,457,27,Warning,-51.33,3.51,54.84
6/13/2020,Jamnagar,16,16.45,54.3,457,27,Warning,-51.89,2.95,54.84
6/14/2020,Jamnagar,0,15.97,57.5,457,27,Warning,-53.49,1.35,54.84
6/15/2020,Jamnagar,0,16.23,55.2,457,27,Warning,-53.49,1.35,54.84
6/16/2020,Jamnagar,13,16.19,46.1,457,27,Warning,-52.19,2.65,54.84
6/17/2020,Jamnagar,49.9,16.14,51.3,457,27,Warning,-48.5,6.34,54.84
6/18/2020,Jamnagar,2.5,15.54,53.1,457,27,Warning,-53.24,1.6,54.84
6/19/2020,Jamnagar,19.1,16,54.4,457,27,Warning,-51.58,3.26,54.84
6/20/2020,Jamnagar,0,15.45,48.1,457,27,Warning,-53.49,1.35,54.84
6/21/2020,Jamnagar,17,16.04,55.8,457,27,Warning,-51.79,3.05,54.84
6/22/2020,Jamnagar,0,16.03,53.4,457,27,Warning,-53.49,1.35,54.84
6/23/2020,Jamnagar,12.8,16.73,53.6,457,27,Warning,-52.21,2.63,54.84
6/24/2020,Jamnagar,25.5,15.91,59.8,457,27,Warning,-50.94,3.9,54.84
6/25/2020,Jamnagar,0,15.33,57.2,457,27,Warning,-53.49,1.35,54.84
6/26/2020,Jamnagar,25.3,14.92,63.8,457,27,Warning,-50.96,3.88,54.84
6/27/2020,Jamnagar,5.8,15.33,59.8,457,27,Warning,-52.91,1.93,54.84
6/28/2020,Jamnagar,13.9,14.74,57.2,457,27,Warning,-52.1,2.74,54.84
6/29/2020,Jamnagar,18.2,15.14,49.8,457,27,Warning,-51.67,3.17,54.84
6/30/2020,Jamnagar,7.1,15.3,64,457,27,Warning,-52.78,2.06,54.84
7/1/2020,Jamnagar,0,14.65,55.6,457,27,Warning,-53.49,1.35,54.84
7/2/2020,Jamnagar,20,15.18,53.9,457,27,Warning,-51.49,3.35,54.84
7/3/2020,Jamnagar,14.1,15.41,58.7,457,27,Warning,-52.08,2.76,54.84
7/4/2020,Jamnagar,0,15.29,47.7,457,27,Warning,-53.49,1.35,54.84
7/5/2020,Jamnagar,16.8,14.86,52.9,457,27,Warning,-51.81,3.03,54.84
7/6/2020,Jamnagar,18.4,14.13,56.3,457,27,Warning,-51.65,3.19,54.84
7/7/2020,Jamnagar,28.5,13.66,51.8,457,27,Warning,-50.64,4.2,54.84
7/8/2020,Jamnagar,28.4,14.58,64.9,457,27,Warning,-50.65,4.19,54.84
7/9/2020,Jamnagar,0,14.18,57.3,457,27,Warning,-53.49,1.35,54.84
7/10/2020,Jamnagar,4,14.18,47.7,457,27,Warning,-53.09,1.75,54.84
7/11/2020,Jamnagar,0,14.54,58.7,457,27,Warning,-53.49,1.35,54.84
7/12/2020,Jamnagar,0,13.37,54.3,457,27,Warning,-53.49,1.35,54.84
7/13/2020,Jamnagar,7,14.42,53.3,457,27,Warning,-52.79,2.05,54.84
7/14/2020,Jamnagar,16.3,13.69,62.9,457,27,Warning,-51.86,2.98,54.84
7/15/2020,Jamnagar,8.7,13.08,65.6,457,27,Warning,-52.62,2.22,54.84
7/16/2020,Jamnagar,36.6,13.5,57.5,457,27,Warning,-49.83,5.01,54.84
7/17/2020,Jamnagar,31,13.2,57.5,457,27,Warning,-50.39,4.45,54.84
7/18/2020,Jamnagar,0,13.19,46.3,457,27,Warning,-53.49,1.35,54.84
7/19/2020,Jamnagar,0,13.45,61,457,27,Warning,-53.49,1.35,54.84
7/20/2020,Jamnagar,29.5,12.62,53.5,457,27,Warning,-50.54,4.3,54.84
7/21/2020,Jamnagar,45.8,13.85,58.1,457,27,Warning,-48.91,5.93,54.84
7/22/2020,Jamnagar,0,13.96,55.3,457,27,Warning,-53.49,1.35,54.84
7/23/2020,Jamnagar,0,13.9,48.8,457,27,Warning,-53.49,1.35,54.84
7/24/2020,Jamnagar,0,12.96,54.9,457,27,Warning,-53.49,1.35,54.84
7/25/2020,Jamnagar,17.5,13.11,55.8,457,27,Warning,-51.74,3.1,54.84
7/26/2020,Jamnagar,0,12.94,57.5,457,27,Warning,-53.49,1.35,54.84
7/27/2020,Jamnagar,51.8,12.5,59.3,457,27,Warning,-48.31,6.53,54.84
7/28/2020,Jamnagar,27.3,13.54,58.1,457,27,Warning,-50.76,4.08,54.84
7/29/2020,Jamnagar,0,12.85,57.2,457,27,Warning,-53.49,1.35,54.84
7/30/2020,Jamnagar,0,12.84,55.8,457,27,Warning,-53.49,1.35,54.84
7/31/2020,Jamnagar,0,12.6,50.8,457,27,Warning,-53.49,1.35,54.84
8/1/2020,Jamnagar,15.8,12.66,53.4,457,27,Warning,-51.91,2.93,54.84
8/2/2020,Jamnagar,0,12.1,57.1,457,27,Warning,-53.49,1.35,54.84
8/3/2020,Jamnagar,9.6,12.47,56,457,27,Warning,-52.53,2.31,54.84
8/4/2020,Jamnagar,14.9,12.59,62.2,457,27,Warning,-52,2.84,54.84
8/5/2020,Jamnagar,0,11.93,61.6,457,27,Warning,-53.49,1.35,54.84
8/6/2020,Jamnagar,52.9,11.76,57.9,457,27,Warning,-48.2,6.64,54.84
8/7/2020,Jamnagar,2,11.05,55.8,457,27,Warning,-53.29,1.55,54.84
8/8/2020,Jamnagar,15.8,12.07,54.3,457,27,Warning,-51.91,2.93,54.84
8/9/2020,Jamnagar,5.4,11.74,58.6,457,27,Warning,-52.95,1.89,54.84
8/10/2020,Jamnagar,32.7,11.49,61.3,457,27,Warning,-50.22,4.62,54.84
8/11/2020,Jamnagar,0,12.07,56,457,27,Warning,-53.49,1.35,54.84
8/12/2020,Jamnagar,6.8,11.65,54.3,457,27,Warning,-52.81,2.03,54.84
8/13/2020,Jamnagar,0,11.85,60.5,457,27,Warning,-53.49,1.35,54.84
8/14/2020,Jamnagar,21.2,11.53,58.7,457,27,Warning,-51.37,3.47,54.84
8/15/2020,Jamnagar,0,11.61,48.9,457,27,Warning,-53.49,1.35,54.84
8/16/2020,Jamnagar,7,11.59,61.8,457,27,Warning,-52.79,2.05,54.84
8/17/2020,Jamnagar,0,11.97,61,457,27,Warning,-53.49,1.35,54.84
8/18/2020,Jamnagar,0,10.22,64.7,457,27,Warning,-53.49,1.35,54.84
8/19/2020,Jamnagar,11.3,11.27,63.4,457,27,Warning,-52.36,2.48,54.84
8/20/2020,Jamnagar,0,10.56,56.8,457,27,Warning,-53.49,1.35,54.84
8/21/2020,Jamnagar,0,11.04,58.8,457,27,Warning,-53.49,1.35,54.84
8/22/2020,Jamnagar,0,12.12,50.5,457,27,Warning,-53.49,1.35,54.84
8/23/2020,Jamnagar,0,11,59.6,457,27,Warning,-53.49,1.35,54.84
8/24/2020,Jamnagar,0,10.15,58.5,457,27,Warning,-53.49,1.35,54.84
8/25/2020,Jamnagar,15.6,10.47,63.9,457,27,Warning,-51.93,2.91,54.84
8/26/2020,Jamnagar,13.2,10.49,62.4,457,27,Warning,-52.17,2.67,54.84
8/27/2020,Jamnagar,0,11.01,59.6,457,27,Warning,-53.49,1.35,54.84
8/28/2020,Jamnagar,9.8,11.46,59.7,457,27,Warning,-52.51,2.33,54.84
8/29/2020,Jamnagar,60.1,10.94,67.5,457,27,Warning,-47.48,7.36,54.84
8/30/2020,Jamnagar,33.5,11.26,56.8,457,27,Warning,-50.14,4.7,54.84
8/31/2020,Jamnagar,0,11.64,68.6,457,27,Warning,-53.49,1.35,54.84
9/1/2020,Jamnagar,0,10.22,57,457,27,Warning,-53.49,1.35,54.84
9/2/2020,Jamnagar,0,9.82,58.3,457,27,Warning,-53.49,1.35,54.84
9/3/2020,Jamnagar,14.6,10.52,60.9,457,27,Warning,-52.03,2.81,54.84
9/4/2020,Jamnagar,0,10.5,57.4,457,27,Warning,-53.49,1.35,54.84
9/5/2020,Jamnagar,0,11.05,70,457,27,Warning,-53.49,1.35,54.84
9/6/2020,Jamnagar,21.1,10.16,56.2,457,27,Warning,-51.38,3.46,54.84
9/7/2020,Jamnagar,8,10.77,65.7,457,27,Warning,-52.69,2.15,54.84
9/8/2020,Jamnagar,0,10.11,60.4,457,27,Warning,-53.49,1.35,54.84
9/9/2020,Jamnagar,16.1,9.63,61.1,457,27,Warning,-51.88,2.96,54.84
9/10/2020,Jamnagar,7,9.41,61.4,457,27,Warning,-52.79,2.05,54.84
9/11/2020,Jamnagar,14.3,11.24,61,457,27,Warning,-52.06,2.78,54.84
9/12/2020,Jamnagar,0,10.73,51.9,457,27,Warning,-53.49,1.35,54.84
9/13/2020,Jamnagar,74,10.42,69.2,457,27,Warning,-46.09,8.75,54.84
9/14/2020,Jamnagar,45.6,11.28,62.4,457,27,Warning,-48.93,5.91,54.84
9/15/2020,Jamnagar,9.9,10.22,56.4,457,27,Warning,-52.5,2.34,54.84
9/16/2020,Jamnagar,14.7,10.6,70.3,457,27,Warning,-52.02,2.82,54.84
9/17/2020,Jamnagar,30.7,10.33,54.1,457,27,Warning,-50.42,4.42,54.84
9/18/2020,Jamnagar,31.5,9.1,52.4,457,27,Warning,-50.34,4.5,54.84
9/19/2020,Jamnagar,27.4,10.85,62.2,457,27,Warning,-50.75,4.09,54.84
9/20/2020,Jamnagar,2,9.19,61.9,457,27,Warning,-53.29,1.55,54.84
9/21/2020,Jamnagar,38.4,10.01,57.6,457,27,Warning,-49.65,5.19,54.84
9/22/2020,Jamnagar,0,9.83,66,457,27,Warning,-53.49,1.35,54.84
9/23/2020,Jamnagar,20.5,10.04,59.7,457,27,Warning,-51.44,3.4,54.84
9/24/2020,Jamnagar,44.4,9.86,57.5,457,27,Warning,-49.05,5.79,54.84
9/25/2020,Jamnagar,9.1,10.36,54.8,457,27,Warning,-52.58,2.26,54.84
9/26/2020,Jamnagar,31.4,10.01,71.8,457,27,Warning,-50.35,4.49,54.84
9/27/2020,Jamnagar,0,10.4,58.1,457,27,Warning,-53.49,1.35,54.84
9/28/2020,Jamnagar,0,9.6,64.8,457,27,Warning,-53.49,1.35,54.84
9/29/2020,Jamnagar,0,9.65,68.8,457,27,Warning,-53.49,1.35,54.84
9/30/2020,Jamnagar,0,10.31,61.5,457,27,Warning,-53.49,1.35,54.84
10/1/2020,Jamnagar,3.1,9.34,18.1,457,27,Warning,-53.18,1.66,54.84
10/2/2020,Jamnagar,0,10.44,12.9,457,27,Warning,-53.49,1.35,54.84
10/3/2020,Jamnagar,0,10.85,26,457,27,Warning,-53.49,1.35,54.84
10/4/2020,Jamnagar,2.1,9.77,21.1,457,27,Warning,-53.28,1.56,54.84
10/5/2020,Jamnagar,0,10.6,20.5,457,27,Warning,-53.49,1.35,54.84
10/6/2020,Jamnagar,0,10.38,18.9,457,27,Warning,-53.49,1.35,54.84
10/7/2020,Jamnagar,0,9.6,20.5,457,27,Warning,-53.49,1.35,54.84
10/8/2020,Jamnagar,0,10.31,10.2,457,27,Warning,-53.49,1.35,54.84
10/9/2020,Jamnagar,0,10.25,26.7,457,27,Warning,-53.49,1.35,54.84
10/10/2020,Jamnagar,0,9.17,17.4,457,27,Warning,-53.49,1.35,54.84
10/11/2020,Jamnagar,0,10.11,20.1,457,27,Warning,-53.49,1.35,54.84
10/12/2020,Jamnagar,0,10.13,15.1,457,27,Warning,-53.49,1.35,54.84
10/13/2020,Jamnagar,0,10.32,21.3,457,27,Warning,-53.49,1.35,54.84
10/14/2020,Jamnagar,0,9.96,14,457,27,Warning,-53.49,1.35,54.84
10/15/2020,Jamnagar,0,9.89,17.4,457,27,Warning,-53.49,1.35,54.84
10/16/2020,Jamnagar,0,9.48,16.8,457,27,Warning,-53.49,1.35,54.84
10/17/2020,Jamnagar,0,10.51,15,457,27,Warning,-53.49,1.35,54.84
10/18/2020,Jamnagar,0,9.85,16.3,457,27,Warning,-53.49,1.35,54.84
10/19/2020,Jamnagar,0.7,9.93,15.9,457,27,Warning,-53.42,1.42,54.84
10/20/2020,Jamnagar,0,10.25,15.9,457,27,Warning,-53.49,1.35,54.84
10/21/2020,Jamnagar,0,9.8,19.3,457,27,Warning,-53.49,1.35,54.84
10/22/2020,Jamnagar,0,10.44,21.4,457,27,Warning,-53.49,1.35,54.84
10/23/2020,Jamnagar,0,10.61,9.2,457,27,Warning,-53.49,1.35,54.84
10/24/2020,Jamnagar,0,11.08,22.3,457,27,Warning,-53.49,1.35,54.84
10/25/2020,Jamnagar,0,10.69,11.9,457,27,Warning,-53.49,1.35,54.84
10/26/2020,Jamnagar,0,9.88,17.7,457,27,Warning,-53.49,1.35,54.84
10/27/2020,Jamnagar,0,10.79,19.4,457,27,Warning,-53.49,1.35,54.84
10/28/2020,Jamnagar,0,10.65,14,457,27,Warning,-53.49,1.35,54.84
10/29/2020,Jamnagar,0,10.59,15.7,457,27,Warning,-53.49,1.35,54.84
10/30/2020,Jamnagar,0,10.02,18,457,27,Warning,-53.49,1.35,54.84
10/31/2020,Jamnagar,0,10.61,11.4,457,27,Warning,-53.49,1.35,54.84
11/1/2020,Jamnagar,0,11.45,14.1,457,27,Warning,-53.49,1.35,54.84
11/2/2020,Jamnagar,0,11.16,1.9,457,27,Warning,-53.49,1.35,54.84
11/3/2020,Jamnagar,0,9.83,8.3,457,27,Warning,-53.49,1.35,54.84
11/4/2020,Jamnagar,0,10.84,9.5,457,27,Warning,-53.49,1.35,54.84
11/5/2020,Jamnagar,0,10.49,16.4,457,27,Warning,-53.49,1.35,54.84
11/6/2020,Jamnagar,0,10.56,15.5,457,27,Warning,-53.49,1.35,54.84
11/7/2020,Jamnagar,0,11.66,16.4,457,27,Warning,-53.49,1.35,54.84
11/8/2020,Jamnagar,0,11.18,12.3,457,27,Warning,-53.49,1.35,54.84
11/9/2020,Jamnagar,0,11.47,22.5,457,27,Warning,-53.49,1.35,54.84
11/10/2020,Jamnagar,0,11.52,14.3,457,27,Warning,-53.49,1.35,54.84
11/11/2020,Jamnagar,1,11.52,10.1,457,27,Warning,-53.39,1.45,54.84
11/12/2020,Jamnagar,0,11.43,11.5,457,27,Warning,-53.49,1.35,54.84
11/13/2020,Jamnagar,0,11.53,14.2,457,27,Warning,-53.49,1.35,54.84
11/14/2020,Jamnagar,0,11.45,15.6,457,27,Warning,-53.49,1.35,54.84
11/15/2020,Jamnagar,0,11.36,11.6,457,27,Warning,-53.49,1.35,54.84
11/16/2020,Jamnagar,0,12.7,11.1,457,27,Warning,-53.49,1.35,54.84
11/17/2020,Jamnagar,0,11.6,13.2,457,27,Warning,-53.49,1.35,54.84
11/18/2020,Jamnagar,0,11.62,15.8,457,27,Warning,-53.49,1.35,54.84
11/19/2020,Jamnagar,0,11.62,10,457,27,Warning,-53.49,1.35,54.84
11/20/2020,Jamnagar,4.3,11.97,4.6,457,27,Warning,-53.06,1.78,54.84
11/21/2020,Jamnagar,0,11.01,17.6,457,27,Warning,-53.49,1.35,54.84
11/22/2020,Jamnagar,0,11.8,17.4,457,27,Warning,-53.49,1.35,54.84
11/23/2020,Jamnagar,0,12.39,4.8,457,27,Warning,-53.49,1.35,54.84
11/24/2020,Jamnagar,0,11.28,16,457,27,Warning,-53.49,1.35,54.84
